date,equity,positions,cash_weight
2023-10-20,13.525046852767359,67,0.0
2023-10-23,13.951078763542174,67,0.0
2023-10-24,14.39861531508404,67,0.0
2023-10-25,13.359223661577065,67,0.0
2023-10-26,13.833906427502715,67,0.0
2023-10-27,13.9147841271307,67,0.0
2023-10-30,14.016676965326564,67,0.0
2023-10-31,13.586424721277151,67,0.0
2023-11-01,13.489989288214847,67,0.0
2023-11-02,13.78613557174639,67,0.0
2023-11-03,13.787182452017841,67,0.0
2023-11-06,14.021961709375336,67,0.0
2023-11-07,14.018160940254203,67,0.0
2023-11-08,14.12192222616667,67,0.0
2023-11-09,14.111074207712054,67,0.0
2023-11-10,13.993650410470334,67,0.0
2023-11-13,13.631389127735021,67,0.0
2023-11-14,13.739496606343007,67,0.0
2023-11-15,13.732270689739757,67,0.0
2023-11-16,13.844254135009244,67,0.0
2023-11-17,14.003303552631706,67,0.0
2023-11-20,14.229897000127291,67,0.0
2023-11-21,14.384981837934118,67,0.0
2023-11-22,14.29819605290002,67,0.0
2023-11-23,14.172303855460466,67,0.0
2023-11-24,14.279106697412058,67,0.0
2023-11-27,14.47606843882956,67,0.0
2023-11-28,14.445991229465509,67,0.0
2023-11-29,14.278124036446028,67,0.0
2023-11-30,14.176999128565177,67,0.0
2023-12-01,14.239660979469862,67,0.0
2023-12-04,14.321024233837933,67,0.0
2023-12-05,14.278081093722744,67,0.0
2023-12-06,13.86999962303996,67,0.0
2023-12-07,14.032545652967732,67,0.0
2023-12-08,13.962741923109057,67,0.0
2023-12-11,13.548513667807903,67,0.0
2023-12-12,13.503138270069318,67,0.0
2023-12-13,13.08137828698368,67,0.0
2023-12-14,13.543120767341442,67,0.0
2023-12-15,13.888190420827923,67,0.0
2023-12-18,13.522520589884472,67,0.0
2023-12-19,13.42809221635634,67,0.0
2023-12-20,13.271484166721503,67,0.0
2023-12-21,13.44548484315645,67,0.0
2023-12-22,13.119610288920336,67,0.0
2023-12-26,12.629960819117157,67,0.0
2023-12-27,12.581210852857067,67,0.0
2023-12-28,12.820546617883515,67,0.0
2023-12-29,13.11180400108165,67,0.0
2024-01-02,13.43378759210926,67,0.0
2024-01-03,13.087263670222201,67,0.0
2024-01-04,13.337403485572775,67,0.0
2024-01-05,13.529980384506302,67,0.0
2024-01-08,13.82505576980026,67,0.0
2024-01-09,13.634519698846763,67,0.0
2024-01-10,13.85927563390913,67,0.0
2024-01-11,13.858944789127058,67,0.0
